Standard,Subject,Grade,Strand,Standard Number,Description
New York Standards,Math,3,Number & Operations - Fractions,NY-3.NF.2.b,Represent a fraction 1/b on a number line by marking off a lengths 1/b from 0. Recognize that the resulting interval has size a/b and that its endpoint locates the number a/b on the number line.
New York Standards,Math,3,Number & Operations - Fractions,NY-3.NF.3,Explain equivalence of fractions and compare fractions by reasoning about their size.
New York Standards,Math,3,Number & Operations - Fractions,NY-3.NF.3.a,"Understand two fractions as equivalent (equal) if they are the same size, or the same point on a number line."
New York Standards,Math,3,Number & Operations - Fractions,NY-3.NF.3.b,Recognize and generate equivalent fractions. Explain why the fractions are equivalent.
New York Standards,Math,3,Number & Operations - Fractions,NY-3.NF.3.c,"Express whole numbers as fractions, and recognize fractions that are equivalent to whole numbers."
New York Standards,Math,3,Number & Operations - Fractions,NY-3.NF.3.d,"Compare two fractions with the same numerator or the same denominator by reasoning about their size. Recognize that comparisons rely on the two fractions referring to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions."
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.A,Extend understanding of fraction equivalence and ordering.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.1,"Explain why a fraction a/b is equivalent to a fraction a×n/b×n by using visual fraction models, with attention to how the number and size of the parts differ even though the two fractions themselves are the same size. Use this principle to recognize and generate equivalent fractions."
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.2,"Compare two fractions with different numerators and different denominators. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with symbols >, =, or <, and justify the conclusions."
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.B,Build fractions from unit fractions by applying and extending previous understandings of operations on whole numbers.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.3,Understand a fraction a/b with a > 1 as a sum of fractions 1/b.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.3.a,Understand addition and subtraction of fractions as joining and separating parts referring to the same whole.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.3.b,"Decompose a fraction into a sum of fractions with the same denominator in more than one way, recording each decomposition by an equation. Justify decompositions."
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.3.c,Add and subtract mixed numbers with like denominators.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.3.d,Solve word problems involving addition and subtraction of fractions referring to the same whole and having like denominators.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.4,Apply and extend previous understandings of multiplication to multiply a whole number by a fraction.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.4.a,Understand a fraction a/b as a multiple of 1/b.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.4.b,"Understand a multiple of a/b as a multiple of 1/b, and use this understanding to multiply a whole number by a fraction."
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.4.c,Solve word problems involving multiplication of a whole number by a fraction.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.C,"Understand decimal notation for fractions, and compare decimal fractions."
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.5,"Express a fraction with denominator 10 as an equivalent fraction with denominator 100, and use this technique to add two fractions with respective denominators 10 and 100."
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.6,Use decimal notation for fractions with denominators 10 or 100.
New York Standards,Math,4,Number & Operations - Fractions,NY-4.NF.7,"Compare two decimals to hundredths by reasoning about their size. Recognize that comparisons are valid only when two decimals refer to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions."
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.A,Use equivalent fractions as a strategy to add and subtract fractions.
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.1,Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators.
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.2,"Solve word problems involving addition and subtraction of fractions referring to the same whole, including cases of unlike denominators. Use benchmark fractions and number sense of fractions to estimate mentally and assess the reasonableness of answers."
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.B,Apply and extend previous understandings of multiplication and division to multiply and divide fractions.
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.3,Interpret a fraction as division of the numerator by the denominator (a/b = a ÷ b). Solve word problems involving division of whole numbers leading to answers in the form of fractions or mixed numbers.
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.4,Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.4.a,"Interpret the product a/b × q as a parts of a partition of q into b equal parts; equivalently, as the result of a sequence of operations a × q ÷ b."
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with rectangles of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas."
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.5,Interpret multiplication as scaling (resizing).
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.5.a,"Compare the size of a product to the size of one factor on the basis of the size of the other factor, without performing the indicated multiplication."
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.5.b,Explain why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case). Explain why multiplying a given number by a fraction less than 1 results in a product smaller than the given number. Relate the principle of fraction equivalence a/b = a/b × n/n to the effect of multiplying a/b by 1.
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.6,Solve real world problems involving multiplication of fractions and mixed numbers.
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.7,Apply and extend previous understandings of division to divide unit fractions by whole numbers and whole numbers by unit fractions.
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.7.a,"Interpret division of a unit fraction by a non-zero whole number, and compute such quotients."
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.7.b,"Interpret division of a whole number by a unit fraction, and compute such quotients."
New York Standards,Math,5,Number & Operations - Fractions,NY-5.NF.7.c,Solve real-world problems involving division of unit fractions by non-zero whole numbers and division of whole numbers by unit fractions.
New York Standards,Math,6,Ratios & Proportional Relationships,NY-6.RP.A,Understand ratio concepts and use ratio reasoning to solve problems.
New York Standards,Math,6,Ratios & Proportional Relationships,NY-6.RP.1,Understand the concept of a ratio and use ratio language to describe a ratio relationship between two quantities.
New York Standards,Math,6,Ratios & Proportional Relationships,NY-6.RP.2,"Understand the concept of a unit rate a/b associated with a ratio a:b with b ≠ 0 (b not equal to zero), and use rate language in the context of a ratio relationship."
New York Standards,Math,6,Ratios & Proportional Relationships,NY-6.RP.3,Use ratio and rate reasoning to solve real-world and mathematical problems.
New York Standards,Math,6,Ratios & Proportional Relationships,NY-6.RP.3.a,"Make tables of equivalent ratios relating quantities with whole-number measurements, find missing values in the tables, and plot the pairs of values on the coordinate plane. Use tables to compare ratios."
New York Standards,Math,6,Ratios & Proportional Relationships,NY-6.RP.3.b,Solve unit rate problems.
New York Standards,Math,6,Ratios & Proportional Relationships,NY-6.RP.3.c,"Find a percent of a quantity as a rate per 100. Solve problems that involve finding the whole given a part and the percent, and finding a part of a whole given the percent."
New York Standards,Math,6,Ratios & Proportional Relationships,NY-6.RP.3.d,Use ratio reasoning to convert measurement units; manipulate and transform units appropriately when multiplying or dividing quantities.
New York Standards,Math,7,Ratios & Proportional Relationships,NY-7.RP.A,Analyze proportional relationships and use them to solve real-world and mathematical problems.
New York Standards,Math,7,Ratios & Proportional Relationships,NY-7.RP.1,Compute unit rates associated with ratios of fractions.
New York Standards,Math,7,Ratios & Proportional Relationships,NY-7.RP.2,Recognize and represent proportional relationships between quantities.
New York Standards,Math,7,Ratios & Proportional Relationships,NY-7.RP.2.a,Decide whether two quantities are in a proportional relationship.
New York Standards,Math,7,Ratios & Proportional Relationships,NY-7.RP.2.b,"Identify the constant of proportionality (unit rate) in tables, graphs, equations, diagrams, and verbal descriptions of proportional relationships."
New York Standards,Math,7,Ratios & Proportional Relationships,NY-7.RP.2.c,Represent a proportional relationship using an equation.
New York Standards,Math,7,Ratios & Proportional Relationships,NY-7.RP.2.d,"Explain what a point (x, y) on the graph of a proportional relationship means in terms of the situation, with special attention to the points (0, 0) and (1, r) where r is the unit rate."
New York Standards,Math,7,Ratios & Proportional Relationships,NY-7.RP.3,Use proportional relationships to solve multistep ratio and percent problems.
New York Standards,Math,6,The Number System,NY-6.NS.A,Apply and extend previous understandings of multiplication and division to divide fractions by fractions.
New York Standards,Math,6,The Number System,NY-6.NS.1,"Interpret and compute quotients of fractions, and solve word problems involving division of fractions by fractions."
New York Standards,Math,6,The Number System,NY-6.NS.B,Compute fluently with multi-digit numbers and find common factors and multiples.
New York Standards,Math,6,The Number System,NY-6.NS.2,Fluently divide multi-digit numbers using a standard algorithm.
New York Standards,Math,6,The Number System,NY-6.NS.3,"Fluently add, subtract, multiply, and divide multi-digit decimals using a standard algorithm for each operation."
New York Standards,Math,6,The Number System,NY-6.NS.4,Find the greatest common factor of two whole numbers less than or equal to 100. Use the distributive property to express a sum of two whole numbers 1–100 with a common factor as a multiple of a sum of two whole numbers with no common factor other than 1. Find the least common multiple of two whole numbers less than or equal to 12.
New York Standards,Math,6,The Number System,NY-6.NS.C,Apply and extend previous understandings of numbers to the system of rational numbers.
New York Standards,Math,6,The Number System,NY-6.NS.5,"Understand that positive and negative numbers are used together to describe quantities having opposite directions or values. Use positive and negative numbers to represent quantities in real-world contexts, explaining the meaning of 0 in each situation."
New York Standards,Math,6,The Number System,NY-6.NS.6,Understand a rational number as a point on the number line. Use number lines and coordinate axes to represent points on a number line and in the coordinate plane with negative number coordinates.
New York Standards,Math,6,The Number System,NY-6.NS.6.a,"Recognize opposite signs of numbers as indicating locations on opposite sides of 0 on the number line. Recognize that the opposite of the opposite of a number is the number itself, and that 0 is its own opposite."
New York Standards,Math,6,The Number System,NY-6.NS.6.b,"Understand signs of numbers in ordered pairs as indicating locations in quadrants of the coordinate plane. Recognize that when two ordered pairs differ only by signs, the locations of the points are related by reflections across one or both axes."
New York Standards,Math,6,The Number System,NY-6.NS.6.c,Find and position integers and other rational numbers on a horizontal or vertical number line. Find and position pairs of integers and other rational numbers on a coordinate plane.
New York Standards,Math,6,The Number System,NY-6.NS.7,Understand ordering and absolute value of rational numbers.
New York Standards,Math,6,The Number System,NY-6.NS.7.a,Interpret statements of inequality as statements about the relative position of two numbers on a number line.
New York Standards,Math,6,The Number System,NY-6.NS.7.b,"Write, interpret, and explain statements of order for rational numbers in real-world contexts."
New York Standards,Math,6,The Number System,NY-6.NS.7.c,Understand the absolute value of a rational number as its distance from 0 on the number line. Interpret absolute value as magnitude for a positive or negative quantity in a real-world situation.
New York Standards,Math,6,The Number System,NY-6.NS.7.d,Distinguish comparisons of absolute value from statements about order.
New York Standards,Math,6,The Number System,NY-6.NS.8,Solve real-world and mathematical problems by graphing points on a coordinate plane. Include use of coordinates and absolute value to find distances between points with the same first coordinate or the same second coordinate.
New York Standards,Math,7,The Number System,NY-7.NS.A,"Apply and extend previous understandings of operations with fractions to add, subtract, multiply, and divide rational numbers."
New York Standards,Math,7,The Number System,NY-7.NS.1,Apply and extend previous understandings of addition and subtraction to add and subtract rational numbers. Represent addition and subtraction on a horizontal or vertical number line.
New York Standards,Math,7,The Number System,NY-7.NS.1.a,Describe situations in which opposite quantities combine to make 0.
New York Standards,Math,7,The Number System,NY-7.NS.1.b,"Understand addition of rational numbers; p + q is the number located a distance |q| from p, in the positive or negative direction depending on whether q is positive or negative. Show that a number and its opposite have a sum of 0 (are additive inverses). Interpret sums of rational numbers by describing real-world contexts."
New York Standards,Math,7,The Number System,NY-7.NS.1.c,"Understand subtraction of rational numbers as adding the additive inverse, p – q = p + (–q). Show that the distance between two rational numbers on the number line is the absolute value of their difference, and apply this principle in real-world contexts."
New York Standards,Math,7,The Number System,NY-7.NS.1.d,Apply properties of operations as strategies to add and subtract rational numbers.
New York Standards,Math,7,The Number System,NY-7.NS.2,Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide rational numbers.
New York Standards,Math,7,The Number System,NY-7.NS.2.a,"Understand that multiplication is extended from fractions to rational numbers by requiring that operations continue to satisfy the properties of operations, particularly the distributive property, leading to products such as (–1)(–1) = 1 and the rules for multiplying signed numbers. Interpret products of rational numbers by describing real-world contexts."
New York Standards,Math,7,The Number System,NY-7.NS.2.b,"Understand that integers can be divided, provided that the divisor is not zero, and every quotient of integers (with non-zero divisor) is a rational number. If p and q are integers, then -(p/q) = -p/q = p/-q. Interpret quotients of rational numbers by describing real-world contexts."
New York Standards,Math,7,The Number System,NY-7.NS.2.c,Apply properties of operations as strategies to multiply and divide rational numbers.
New York Standards,Math,7,The Number System,NY-7.NS.2.d,Convert a fraction to a decimal using long division; know that the decimal form of a rational number terminates in 0s or eventually repeats.
New York Standards,Math,7,The Number System,NY-7.NS.3,Solve real-world and mathematical problems involving the four operations with rational numbers
New York Standards,Math,8,The Number System,NY-8.NS.A,"Know that there are numbers that are not rational, and approximate them by rational numbers."
New York Standards,Math,8,The Number System,NY-8.NS.1,Understand informally that every number has a decimal expansion; for rational numbers show that the decimal expansion eventually repeats. Know that other numbers that are not rational are called irrational.
New York Standards,Math,8,The Number System,NY-8.NS.2,"Use rational approximations of irrational numbers to compare the size of irrational numbers, locate them approximately on a number line, and estimate the value of expressions."
New York Standards,Math,6,Expressions & Equations,NY-6.EE.A,Apply and extend previous understandings of arithmetic to algebraic expressions.
New York Standards,Math,6,Expressions & Equations,NY-6.EE.1,Write and evaluate numerical expressions involving whole-number exponents.
New York Standards,Math,6,Expressions & Equations,NY-6.EE.2,"Write, read, and evaluate expressions in which letters stand for numbers."
New York Standards,Math,6,Expressions & Equations,NY-6.EE.2.a,Write expressions that record operations with numbers and with letters standing for numbers.
New York Standards,Math,6,Expressions & Equations,NY-6.EE.2.b,"Identify parts of an expression using mathematical terms (term, coefficient, sum, difference, product, factor, and quotient); view one or more parts of an expression as a single entity."
New York Standards,Math,6,Expressions & Equations,NY-6.EE.2.c,"Evaluate expressions given specific values for their variables. Include expressions that arise from formulas in real-world problems. Perform arithmetic operations, including those involving whole-number exponents, in the conventional order (Order of Operations)."
New York Standards,Math,6,Expressions & Equations,NY-6.EE.3,Apply the properties of operations to generate equivalent expressions.
New York Standards,Math,6,Expressions & Equations,NY-6.EE.4,Identify when two expressions are equivalent.
New York Standards,Math,6,Expressions & Equations,NY-6.EE.B,Reason about and solve one-variable equations and inequalities.
New York Standards,Math,6,Expressions & Equations,NY-6.EE.5,"Understand solving an equation or inequality as a process of answering a question: which values from a specified set, if any, make the equation or inequality true? Use substitution to determine whether a given number in a specified set makes an equation or inequality true."
New York Standards,Math,6,Expressions & Equations,NY-6.EE.6,"Use variables to represent numbers and write expressions when solving a real-world or mathematical problem. Understand that a variable can represent an unknown number, or, depending on the purpose at hand, any number in a specified set."
New York Standards,Math,6,Expressions & Equations,NY-6.EE.7,"Solve real-world and mathematical problems by writing and solving equations of the form x + p = q; x – p = q; px = q; and x/p = q for cases in which p, q, and x are all non-negative rational numbers."
New York Standards,Math,6,Expressions & Equations,NY-6.EE.8,"Write an inequality of the form x > c, x ≥ c, x ≤ c, or x < c to represent a constraint or condition in a real-world or mathematical problem. Recognize that inequalities of these forms have infinitely many solutions; represent solutions of such inequalities on a number line."
New York Standards,Math,6,Expressions & Equations,NY-6.EE.C,Represent and analyze quantitative relationships between dependent and independent variables.
New York Standards,Math,6,Expressions & Equations,NY-6.EE.9,"Use variables to represent two quantities in a real-world problem that change in relationship to one another. Given a verbal context and an equation, identify the dependent variable, in terms of the other quantity, thought of as the independent variable. Analyze the relationship between the dependent and independent variables using graphs and tables, and relate these to the equation."
New York Standards,Math,7,Expressions & Equations,NY-7.EE.A,Use properties of operations to generate equivalent expressions.
New York Standards,Math,7,Expressions & Equations,NY-7.EE.1,"Add, subtract, factor, and expand linear expressions with rational coefficients by applying the properties of operations."
New York Standards,Math,7,Expressions & Equations,NY-7.EE.2,Understand that rewriting an expression in different forms in real-world and mathematical problems can reveal and explain how the quantities are related.
New York Standards,Math,7,Expressions & Equations,NY-7.EE.B,"Solve real-life and mathematical problems using numerical and algebraic expressions, equations, and inequalities."
New York Standards,Math,7,Expressions & Equations,NY-7.EE.3,"Solve multi-step real-world and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate. Assess the reasonableness of answers using mental computation and estimation strategies."
New York Standards,Math,7,Expressions & Equations,NY-7.EE.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities."
New York Standards,Math,7,Expressions & Equations,NY-7.EE.4.a,"Solve word problems leading to equations of the form px + q = r and p(x + q) = r, where p, q, and r are rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach."
New York Standards,Math,7,Expressions & Equations,NY-7.EE.4.b,"Solve word problems leading to inequalities of the form px + q > r, px + q ≥ r, px + q ≤ r, or px + q < r, where p, q, and r are rational numbers. Graph the solution set of the inequality on the number line and interpret it in the context of the problem."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.A,Work with radicals and integer exponents.
New York Standards,Math,8,Expressions & Equations,NY-8.EE.1,Know and apply the properties of integer exponents to generate equivalent numerical expressions.
New York Standards,Math,8,Expressions & Equations,NY-8.EE.2,"Use square root and cube root symbols to represent solutions to equations of the form x² = p and x³ = p, where p is a positive rational number. Know square roots of perfect squares up to 225 and cube roots of perfect cubes up to 125. Know that the square root of a non-perfect square is irrational."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.3,"Use numbers expressed in the form of a single digit times an integer power of 10 to estimate very large or very small quantities, and to express how many times as much one is than the other."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.4,"Perform multiplication and division with numbers expressed in scientific notation, including problems where both standard decimal form and scientific notation are used. Use scientific notation and choose units of appropriate size for measurements of very large or very small quantities. Interpret scientific notation that has been generated by technology."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.B,"Understand the connections between proportional relationships, lines, and linear equations."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.5,"Graph proportional relationships, interpreting the unit rate as the slope of the graph. Compare two different proportional relationships represented in different ways."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.6,Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane; derive the equation y = mx for a line through the origin and the equation y = mx + b for a line intercepting the vertical axis at b.
New York Standards,Math,8,Expressions & Equations,NY-8.EE.C,Analyze and solve linear equations and pairs of simultaneous linear equations.
New York Standards,Math,8,Expressions & Equations,NY-8.EE.7,Solve linear equations in one variable.
New York Standards,Math,8,Expressions & Equations,NY-8.EE.7.a,"Recognize when linear equations in one variable have one solution, infinitely many solutions, or no solutions. Give examples and show which of these possibilities is the case by successively transforming the given equation into simpler forms."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.7.b,"Solve linear equations with rational number coefficients, including equations whose solutions require expanding expressions using the distributive property and combining like terms."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.8,Analyze and solve pairs of simultaneous linear equations.
New York Standards,Math,8,Expressions & Equations,NY-8.EE.8.a,"Understand that solutions to a system of two linear equations in two variables correspond to points of intersection of their graphs, because points of intersection satisfy both equations simultaneously. Recognize when the system has one solution, no solution, or infinitely many solutions."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.8.b,"Solve systems of two linear equations in two variables with integer coefficients: graphically, numerically using a table, and algebraically. Solve simple cases by inspection."
New York Standards,Math,8,Expressions & Equations,NY-8.EE.8.c,Solve real-world and mathematical problems involving systems of two linear equations in two variables with integer coefficients.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.A,Develop understanding of statistical variability.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.1.a,Recognize that a statistical question is one that anticipates variability in the data related to the question and accounts for it in the answers.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.1.b,Understand that statistics can be used to gain information about a population by examining a sample of the population; generalizations about a population from a sample are valid only if the sample is representative of that population.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.1.c,Understand that the method and sample size used to collect data for a particular question is intended to reduce the difference between a population and a sample taken from the population so valid inferences can be drawn about the population. Generate multiple samples (or simulated samples) of the same size to recognize the variation in estimates or predictions.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.2,"Understand that a set of quantitative data collected to answer a statistical question has a distribution which can be described by its center, spread, and overall shape."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.3,Recognize that a measure of center for a quantitative data set summarizes all of its values with a single number while a measure of variation describes how its values vary with a single number.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.B,Summarize and describe distributions.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.4,"Display quantitative data in plots on a number line, including dot plots, and histograms."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.5,Summarize quantitative data sets in relation to their context.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.5.a,Report the number of observations.
New York Standards,Math,6,Statistics & Probability,NY-6.SP.5.b,"Describe the nature of the attribute under investigation, including how it was measured and its units of measurement."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.5.c,"Calculate range and measures of center, as well as describe any overall pattern and any striking deviations from the overall pattern with reference to the context in which the data were gathered."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.5.d,Relate the range and the choice of measures of center to the shape of the data distribution and the context in which the data were gathered.
New York Standards,Math,6,Statistics & Probability,NY-6-7.SP.A,"Investigate chance processes and develop, use, and evaluate probability models."
New York Standards,Math,7,Statistics & Probability,NY-6-7.SP.A,"Investigate chance processes and develop, use, and evaluate probability models."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.6,"Understand that the probability of a chance event is a number between 0 and 1 inclusive, that expresses the likelihood of the event occurring. Larger numbers indicate greater likelihood. A probability near 0 indicates an unlikely event, a probability around ½ indicates an event that is neither unlikely nor likely, and a probability near 1 indicates a likely event."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.7,"Approximate the probability of a simple event by collecting data on the chance process that produces it and observing its long-run relative frequency, and predict the approximate relative frequency given the probability."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.8,"Develop a probability model and use it to find probabilities of simple events. Compare probabilities from a model to observed frequencies; if the agreement is not good, explain possible sources of the discrepancy."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.8.a,"Develop a uniform probability model by assigning equal probability to all outcomes, and use the model to determine probabilities of simple events."
New York Standards,Math,6,Statistics & Probability,NY-6.SP.8.b,Develop a probability model (which may not be uniform) by observing frequencies in data generated from a chance process
New York Standards,Math,7,Statistics & Probability,NY-7.SP.8,"Find probabilities of compound events using organized lists, sample space tables, tree diagrams, and simulation."
New York Standards,Math,7,Statistics & Probability,NY-7.SP.8.a,"Understand that, just as with simple events, the probability of a compound event is the fraction of outcomes in the sample space for which the compound event occurs."
New York Standards,Math,7,Statistics & Probability,NY-7.SP.8.b,"Represent sample spaces for compound events using methods such as organized lists, sample space tables, and tree diagrams. For an event described in everyday language, identify the outcomes in the sample space which compose the event."
New York Standards,Math,7,Statistics & Probability,NY-7.SP.8.c,Design and use a simulation to generate frequencies for compound events.
New York Standards,Math,7,Statistics & Probability,NY-7.SP.A,Draw informal comparative inferences about two populations.
New York Standards,Math,7,Statistics & Probability,NY-7.SP.1,"Construct and interpret box-plots, find the interquartile range, and determine if a data point is an outlier."
New York Standards,Math,7,Statistics & Probability,NY-7.SP.3,Informally assess the degree of visual overlap of two quantitative data distributions.
New York Standards,Math,7,Statistics & Probability,NY-7.SP.4,Use measures of center and measures of variability for quantitative data from random samples or populations to draw informal comparative inferences about the populations.
New York Standards,Math,8,Statistics & Probability,NY-8.SP.A,Investigate patterns of association in bivariate data.
New York Standards,Math,8,Statistics & Probability,NY-8.SP.1,"Construct and interpret scatter plots for bivariate measurement data to investigate patterns of association between two quantities. Describe patterns such as clustering, outliers, positive or negative association, linear association, and nonlinear association."
New York Standards,Math,8,Statistics & Probability,NY-8.SP.2,"Understand that straight lines are widely used to model relationships between two quantitative variables. For scatter plots that suggest a linear association, informally fit a straight line, and informally assess the model fit by judging the closeness of the data points to the line."
New York Standards,Math,8,Statistics & Probability,NY-8.SP.3,"Use the equation of a linear model to solve problems in the context of bivariate measurement data, interpreting the slope and intercept."
New York Standards,Math,8,Functions,NY-8.F.A,"Define, evaluate, and compare functions."
New York Standards,Math,8,Functions,NY-8.F.1,Understand that a function is a rule that assigns to each input exactly one output. The graph of a function is the set of ordered pairs consisting of an input and the corresponding output.
New York Standards,Math,8,Functions,NY-8.F.2,"Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions)."
New York Standards,Math,8,Functions,NY-8.F.3,"Interpret the equation y = mx + b as defining a linear function, whose graph is a straight line. Recognize examples of functions that are linear and non-linear."
New York Standards,Math,8,Functions,NY-8.F.B,Use functions to model relationships between quantities.
New York Standards,Math,8,Functions,NY-8.F.4,"Construct a function to model a linear relationship between two quantities. Determine the rate of change and initial value of the function from a description of a relationship or from two (x, y) values, including reading these from a table or from a graph. Interpret the rate of change and initial value of a linear function in terms of the situation it models, and in terms of its graph or a table of values."
New York Standards,Math,8,Functions,NY-8.F.5,Describe qualitatively the functional relationship between two quantities by analyzing a graph. Sketch a graph that exhibits the qualitative features of a function that has been described in a real-world context.
New York Standards,Math,9,Mathematical Practice,MP.1,Make sense of problems and persevere in solving them.
New York Standards,Math,10,Mathematical Practice,MP.1,Make sense of problems and persevere in solving them.
New York Standards,Math,11,Mathematical Practice,MP.1,Make sense of problems and persevere in solving them.
New York Standards,Math,12,Mathematical Practice,MP.1,Make sense of problems and persevere in solving them.
New York Standards,Math,9,Mathematical Practice,MP.2,Reason abstractly and quantitatively.
New York Standards,Math,10,Mathematical Practice,MP.2,Reason abstractly and quantitatively.
New York Standards,Math,11,Mathematical Practice,MP.2,Reason abstractly and quantitatively.
New York Standards,Math,12,Mathematical Practice,MP.2,Reason abstractly and quantitatively.
New York Standards,Math,9,Mathematical Practice,MP.3,Construct viable arguments and critique the reasoning of others.
New York Standards,Math,10,Mathematical Practice,MP.3,Construct viable arguments and critique the reasoning of others.
New York Standards,Math,11,Mathematical Practice,MP.3,Construct viable arguments and critique the reasoning of others.
New York Standards,Math,12,Mathematical Practice,MP.3,Construct viable arguments and critique the reasoning of others.
New York Standards,Math,9,Mathematical Practice,MP.4,Model with mathematics.
New York Standards,Math,10,Mathematical Practice,MP.4,Model with mathematics.
New York Standards,Math,11,Mathematical Practice,MP.4,Model with mathematics.
New York Standards,Math,12,Mathematical Practice,MP.4,Model with mathematics.
New York Standards,Math,9,Mathematical Practice,MP.5,Use appropriate tools strategically.
New York Standards,Math,10,Mathematical Practice,MP.5,Use appropriate tools strategically.
New York Standards,Math,11,Mathematical Practice,MP.5,Use appropriate tools strategically.
New York Standards,Math,12,Mathematical Practice,MP.5,Use appropriate tools strategically.
New York Standards,Math,9,Mathematical Practice,MP.6,Attend to precision.
New York Standards,Math,10,Mathematical Practice,MP.6,Attend to precision.
New York Standards,Math,11,Mathematical Practice,MP.6,Attend to precision.
New York Standards,Math,12,Mathematical Practice,MP.6,Attend to precision.
New York Standards,Math,9,Mathematical Practice,MP.7,Look for and make use of structure.
New York Standards,Math,10,Mathematical Practice,MP.7,Look for and make use of structure.
New York Standards,Math,11,Mathematical Practice,MP.7,Look for and make use of structure.
New York Standards,Math,12,Mathematical Practice,MP.7,Look for and make use of structure.
New York Standards,Math,9,Mathematical Practice,MP.8,Look for and express regularity in repeated reasoning.
