Standard,Subject,Grade,Strand,Standard Number,Description
South Carolina Academic Standards and Performance Indicators for Science,Science,3,Physical Science,3.P.3A.1,"Obtain and communicate information to develop models showing how electrical energy can be transformed into other forms of energy (including motion, sound, heat, or light)."
South Carolina Academic Standards and Performance Indicators for Science,Science,3,Physical Science,3.P.3A.2,Develop and use models to describe the path of an electric current in a complete simple circuit as it accomplishes a task (such as lighting a bulb or making a sound).
South Carolina Academic Standards and Performance Indicators for Science,Science,3,Physical Science,3.P.3A.3,Analyze and interpret data from observations and investigations to classify different materials as either an insulator or conductor of electricity.
South Carolina Academic Standards and Performance Indicators for Science,Science,3,Physical Science,3.P.3B,"Magnets can exert forces on other magnets or magnetizable materials causing energy transfer between them, even when the objects are not touching. An electromagnet is produced when an electric current passes through a coil of wire wrapped around an iron core. Magnets and electromagnets have unique properties."
South Carolina Academic Standards and Performance Indicators for Science,Science,3,Physical Science,3.P.3B.1,"Develop and use models to describe and compare the properties of magnets and electromagnets (including polarity, attraction, repulsion, and strength)."
South Carolina Academic Standards and Performance Indicators for Science,Science,3,Physical Science,3.P.3B.2,Plan and conduct scientific investigations to determine the factors that affect the strength of an electromagnet.
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4,The student will demonstrate an understanding of the properties of light and sound as forms of energy.
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4A,"Light, as a form of energy, has specific properties including color and brightness. Light travels in a straight line until it strikes an object. The way light reacts when it strikes an object depends on the object's properties."
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4A.1,Construct scientific arguments to support the claim that white light is made up of different colors.
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4A.2,Analyze and interpret data from observations and measurements to describe how the apparent brightness of light can vary as a result of the distance and intensity of the light source.
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4A.3,Obtain and communicate information to explain how the visibility of an object is related to light.
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4A.4,"Develop and use models to describe how light travels and interacts when it strikes an object (including reflection, refraction, and absorption) using evidence from observations."
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4A.5,"Plan and conduct scientific investigations to explain how light behaves when it strikes transparent, translucent, and opaque materials."
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4B,"Sound, as a form of energy, is produced by vibrating objects and has specific properties including pitch and volume. Sound travels through air and other materials and is used to communicate information in various forms of technology."
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4B.1,Plan and conduct scientific investigations to test how different variables affect the properties of sound (including pitch and volume).
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4B.2,Analyze and interpret data from observations and measurements to describe how changes in vibration affects the pitch and volume of sound.
South Carolina Academic Standards and Performance Indicators for Science,Science,4,Physical Science,4.P.4B.3,Define problems related to the communication of information over a distance and design devices or solutions that use sound to solve the problem.
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2,The student will demonstrate an understanding of the physical properties of matter and mixtures.
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2A,"Matter is made up of particles that are too small to be seen. Even though the particles are very small, the movement and spacing of these particles determines the basic properties of matter."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2A.1,"Analyze and interpret data from observations and measurements of the physical properties of matter (including volume, shape, movement, and spacing of particles) to explain why matter can be classified as a solid, liquid or gas."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2B,"A mixture is formed when two or more kinds of matter are put together. Sometimes when two or more different substances are mixed together, a new substance with different properties may be formed but the total amount (mass) of the substances is conserved. Solutions are a special type of mixture in which one substance is dissolved evenly into another substance. When the physical properties of the components in a mixture are not changed, they can be separated in different physical ways."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2B.1,Obtain and communicate information to describe what happens to the properties of substances when two or more substances are mixed together.
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2B.2,Analyze and interpret data to support claims that when two substances are mixed the total amount (mass) of the substances does not change.
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2B.3,"Develop models using observations to describe mixtures, including solutions, based on their characteristics."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2B.4,Construct explanations for how the amount of solute and the solvent determine the concentration of a solution.
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2B.5,"Conduct controlled scientific investigations to test how different variables (including temperature change, particle size, and stirring) affect the rate of dissolving."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.2B.6,"Design and test the appropriate method(s) (such as filtration, sifting, attraction to magnets, evaporation, chromatography, or floatation) for separating various mixtures."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.5,The student will demonstrate an understanding of the factors that affect the motion of an object.
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.5A,"The motion of an object can be described in terms of its position, direction, and speed. The rate and motion of an object is determined by multiple factors."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.5A.1,"Use mathematical and computational thinking to describe and predict the motion of an object (including position, direction, and speed)."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.5A.2,Develop and use models to explain how the amount or type of force (contact and non-contact) affects the motion of an object.
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.5A.3,Plan and conduct controlled scientific investigations to test the effects of balanced and unbalanced forces on the rate and direction of motion of objects.
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.5A.4,"Analyze and interpret data to describe how a change of force, a change in mass, or friction affects the motion of an object."
South Carolina Academic Standards and Performance Indicators for Science,Science,5,Physical Science,5.P.5A.5,Design and test possible devices or solutions that reduce the effects of friction on the motion of an object.
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3,"The student will demonstrate an understanding of the properties of energy, the transfer and conservation of energy, and the relationship between energy and forces."
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3A,"Energy manifests itself in multiple forms, such as mechanical (kinetic energy and potential energy), electrical, chemical, radiant (solar), and thermal energy. According to the principle of conservation of energy, energy cannot be created nor destroyed, but it can be transferred from one place to another and transformed between systems."
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3A.1,"Analyze and interpret data to describe the properties and compare sources of different forms of energy (including mechanical, electrical, chemical, radiant, and thermal)."
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3A.2,Develop and use models to exemplify the conservation of energy as it is transformed from kinetic to potential (gravitational and elastic) and vice versa.
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3A.3,Construct explanations for how energy is conserved as it is transferred and transformed in electrical circuits.
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3A.4,"Develop and use models to exemplify how magnetic fields produced by electrical energy flow in a circuit is interrelated in electromagnets, generators, and simple electrical motors."
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3A.5,"Develop and use models to describe and compare the directional transfer of heat through convection, radiation, and conduction."
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3A.6,"Design and test devices that minimize or maximize heat transfer by conduction, convection, or radiation."
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3B,"Energy transfer occurs when two objects interact thereby exerting force on each other. It is the property of an object or a system that enables it to do work (force moving an object over a distance). Machines are governed by this application of energy, work, and conservation of energy."
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3B.1,"Plan and conduct controlled scientific investigations to provide evidence for how the design of simple machines (including levers, pulleys, inclined planes) helps transfer mechanical energy by reducing the amount of force required to do work."
South Carolina Academic Standards and Performance Indicators for Science,Science,6,Physical Science,6.P.3B.2,Design and test solutions that improve the efficiency of a machine by reducing the input energy (effort) or the amount of energy transferred to the surrounding environment as it moves an object.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2,The student will demonstrate an understanding of the structure and properties of matter and that matter is conserved as it undergoes changes.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2A,All substances are composed of one or more elements. Elements are pure substances which contain only one kind of atom. The periodic table organizes these elements based on similar properties. Compounds are substances composed of two or more elements. Chemical formulas can be used to describe compounds.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2A.1,"Develop and use simple atomic models to illustrate the components of elements (including the relative position and charge of protons, neutrons, and electrons)."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2A.2,"Obtain and use information about elements (including chemical symbol, atomic number, atomic mass, and group or family) to describe the organization of the periodic table."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2A.3,Analyze and interpret data to describe and classify matter as pure substances (elements or compounds) or mixtures (heterogeneous or homogeneous) based on composition.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2A.4,Construct explanations for how compounds are classified as ionic (metal bonded to nonmetal) or covalent (nonmetals bonded together) using chemical formulas.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2B,"Substances (such as metals or acids) are identified according to their physical or chemical properties. Changes to substances can either be physical or chemical. Many substances react chemically with other substances to form new substances with different properties. According to the law of conservation of matter, total mass does not change in a chemical reaction."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2B.1,"Analyze and interpret data to describe substances using physical properties (including state, boiling/melting point, density, conductivity, color, hardness, and magnetic properties) and chemical properties (the ability to burn or rust)."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2B.2,"Use mathematical and computational thinking to describe the relationship between the mass, volume, and density of a given substance."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2B.3,"Analyze and interpret data to compare the physical properties, chemical properties (neutralization to form a salt, reaction with metals), and pH of various solutions and classify solutions as acids or bases."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2B.4,Plan and conduct controlled scientific investigations to answer questions about how physical and chemical changes affect the properties of different substances.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Physical Science,7.P.2B.5,Develop and use models to explain how chemical reactions are supported by the law of conservation of matter.
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2,The student will demonstrate an understanding of the effects of forces on the motion and stability of an object.
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2A,"Motion occurs when there is a change in position of an object with respect to a reference point. The final position of an object is determined by measuring the change in position and direction of the segments along a trip. While the speed of the object may vary during the total time it is moving, the average speed is the result of the total distance divided by the total time taken. Forces acting on an object can be balanced or unbalanced. Varying the amount of force or mass will affect the motion of an object. Inertia is the tendency of objects to resist any change in motion."
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2A.1,"Plan and conduct controlled scientific investigations to test how varying the amount of force or mass of an object affects the motion (speed and direction), shape, or orientation of an object."
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2A.2,Develop and use models to compare and predict the resulting effect of balanced and unbalanced forces on an object's motion in terms of magnitude and direction.
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2A.3,Construct explanations for the relationship between the mass of an object and the concept of inertia (Newton's First Law of Motion).
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2A.4,Analyze and interpret data to support claims that for every force exerted on an object there is an equal force exerted in the opposite direction (Newton's Third Law of Motion).
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2A.5,Analyze and interpret data to describe and predict the effects of forces (including gravitational and friction) on the speed and direction of an object.
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2A.6,Use mathematical and computational thinking to generate graphs that represent the motion of an object's position and speed as a function of time.
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.2A.7,Use mathematical and computational thinking to describe the relationship between the speed and velocity (including positive and negative expression of direction) of an object in determining average speed (v=d/t).
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.3,The student will demonstrate an understanding of the properties and behaviors of waves.
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.3A,"Waves (including sound and seismic waves, waves on water, and light waves) have energy and transfer energy when they interact with matter. Waves are a repeating pattern of motion that transfers energy from place to place without overall displacement of matter. All types of waves have some features in common. When waves interact, they superimpose upon or interfere with each other resulting in changes to the amplitude. Major modern technologies are based on waves and their interactions with matter."
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.3A.1,Construct explanations of the relationship between matter and energy based on the characteristics of mechanical and light waves.
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.3A.2,"Develop and use models to exemplify the basic properties of waves (including frequency, amplitude, wavelength, and speed)."
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.3A.3,"Analyze and interpret data to describe the behavior of waves (including refraction, reflection, transmission, and absorption) as they interact with various materials."
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.3A.4,Analyze and interpret data to describe the behavior of mechanical waves as they intersect.
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.3A.5,"Construct explanations for how humans see color as a result of the transmission, absorption, and reflection of light waves by various materials."
South Carolina Academic Standards and Performance Indicators for Science,Science,8,Physical Science,8.P.3A.6,"Obtain and communicate information about how various instruments are used to extend human senses by transmitting and detecting waves (such as radio, television, cell phones, and wireless computer networks) to exemplify how technological advancements and designs meet human needs."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5,The student will demonstrate an understanding of how organisms interact with and respond to the biotic and abiotic components of their environments.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5A,"In all ecosystems, organisms and populations of organisms depend on their environmental interactions with other living things (biotic factors) and with physical (abiotic) factors (such as light, temperature, water, or soil quality). Disruptions to any component of an ecosystem can lead to shifts in its diversity and abundance of populations."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5A.1,"Develop and use models to describe the characteristics of the levels of organization within ecosystems (including species, populations, communities, ecosystems, and biomes)."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5A.2,"Construct explanations of how soil quality (including composition, texture, particle size, permeability, and pH) affects the characteristics of an ecosystem using evidence from soil profiles."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5A.3,Analyze and interpret data to predict changes in the number of organisms within a population when certain changes occur to the physical environment (such as changes due to natural hazards or limiting factors).
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5B,Organisms in all ecosystems interact with and depend upon each other. Organisms with similar needs compete for limited resources. Food webs and energy pyramids are models that demonstrate how energy is transferred within an ecosystem.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5B.1,"Develop and use models to explain how organisms interact in a competitive or mutually beneficial relationship for food, shelter, or space (including competition, mutualism, commensalism, parasitism, and predator-prey relationships)."
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5B.2,Develop and use models (food webs and energy pyramids) to exemplify how the transfer of energy in an ecosystem supports the concept that energy is conserved.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5B.3,Analyze and interpret data to predict how changes in the number of organisms of one species affects the balance of an ecosystem.
South Carolina Academic Standards and Performance Indicators for Science,Science,7,Ecology,7.E.5B.4,Define problems caused by the introduction of a new species in an environment and design devices or solutions to minimize the impact(s) to the balance of an ecosystem.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1,"The student will use the science and engineering practices, including the processes and skills of scientific inquiry, to develop understandings of science content."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1,"The student will use the science and engineering practices, including the processes and skills of scientific inquiry, to develop understandings of science content."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1,"The student will use the science and engineering practices, including the processes and skills of scientific inquiry, to develop understandings of science content."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1,"The student will use the science and engineering practices, including the processes and skills of scientific inquiry, to develop understandings of science content."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A,"The practices of science and engineering support the development of science concepts, develop the habits of mind that are necessary for scientific thinking, and allow students to engage in science in ways that are similar to those used by scientists and engineers."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A,"The practices of science and engineering support the development of science concepts, develop the habits of mind that are necessary for scientific thinking, and allow students to engage in science in ways that are similar to those used by scientists and engineers."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A,"The practices of science and engineering support the development of science concepts, develop the habits of mind that are necessary for scientific thinking, and allow students to engage in science in ways that are similar to those used by scientists and engineers."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A,"The practices of science and engineering support the development of science concepts, develop the habits of mind that are necessary for scientific thinking, and allow students to engage in science in ways that are similar to those used by scientists and engineers."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A.1,"Ask questions to (1) generate hypotheses for scientific investigations, (2) refine models, explanations, or designs, or (3) extend the results of investigations or challenge scientific arguments or claims."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A.1,"Ask questions to (1) generate hypotheses for scientific investigations, (2) refine models, explanations, or designs, or (3) extend the results of investigations or challenge scientific arguments or claims."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A.1,"Ask questions to (1) generate hypotheses for scientific investigations, (2) refine models, explanations, or designs, or (3) extend the results of investigations or challenge scientific arguments or claims."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A.1,"Ask questions to (1) generate hypotheses for scientific investigations, (2) refine models, explanations, or designs, or (3) extend the results of investigations or challenge scientific arguments or claims."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A.2,"Develop, use, and refine models to (1) understand or represent phenomena, processes, and relationships, (2) test devices or solutions, or (3) communicate ideas to others."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A.2,"Develop, use, and refine models to (1) understand or represent phenomena, processes, and relationships, (2) test devices or solutions, or (3) communicate ideas to others."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A.2,"Develop, use, and refine models to (1) understand or represent phenomena, processes, and relationships, (2) test devices or solutions, or (3) communicate ideas to others."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A.2,"Develop, use, and refine models to (1) understand or represent phenomena, processes, and relationships, (2) test devices or solutions, or (3) communicate ideas to others."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A.3,"Plan and conduct controlled scientific investigations to answer questions, test hypotheses, and develop explanations: (1) formulate scientific questions and testable hypotheses based on credible scientific information, (2) identify materials, procedures, and variables, (3) use appropriate laboratory equipment, technology, and techniques to collect qualitative and quantitative data, and (4) record and represent data in an appropriate form. Use appropriate safety procedures."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A.3,"Plan and conduct controlled scientific investigations to answer questions, test hypotheses, and develop explanations: (1) formulate scientific questions and testable hypotheses based on credible scientific information, (2) identify materials, procedures, and variables, (3) use appropriate laboratory equipment, technology, and techniques to collect qualitative and quantitative data, and (4) record and represent data in an appropriate form. Use appropriate safety procedures."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A.3,"Plan and conduct controlled scientific investigations to answer questions, test hypotheses, and develop explanations: (1) formulate scientific questions and testable hypotheses based on credible scientific information, (2) identify materials, procedures, and variables, (3) use appropriate laboratory equipment, technology, and techniques to collect qualitative and quantitative data, and (4) record and represent data in an appropriate form. Use appropriate safety procedures."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A.3,"Plan and conduct controlled scientific investigations to answer questions, test hypotheses, and develop explanations: (1) formulate scientific questions and testable hypotheses based on credible scientific information, (2) identify materials, procedures, and variables, (3) use appropriate laboratory equipment, technology, and techniques to collect qualitative and quantitative data, and (4) record and represent data in an appropriate form. Use appropriate safety procedures."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A.4,"Analyze and interpret data from informational texts and data collected from investigations using a range of methods (such as tabulation, graphing, or statistical analysis) to (1) reveal patterns and construct meaning, (2) support or refute hypotheses, explanations, claims, or designs, or (3) evaluate the strength of conclusions."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A.4,"Analyze and interpret data from informational texts and data collected from investigations using a range of methods (such as tabulation, graphing, or statistical analysis) to (1) reveal patterns and construct meaning, (2) support or refute hypotheses, explanations, claims, or designs, or (3) evaluate the strength of conclusions."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A.4,"Analyze and interpret data from informational texts and data collected from investigations using a range of methods (such as tabulation, graphing, or statistical analysis) to (1) reveal patterns and construct meaning, (2) support or refute hypotheses, explanations, claims, or designs, or (3) evaluate the strength of conclusions."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A.4,"Analyze and interpret data from informational texts and data collected from investigations using a range of methods (such as tabulation, graphing, or statistical analysis) to (1) reveal patterns and construct meaning, (2) support or refute hypotheses, explanations, claims, or designs, or (3) evaluate the strength of conclusions."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A.5,"Use mathematical and computational thinking to (1) use and manipulate appropriate metric units, (2) express relationships between variables for models and investigations, and (3) use grade-level appropriate statistics to analyze data."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A.5,"Use mathematical and computational thinking to (1) use and manipulate appropriate metric units, (2) express relationships between variables for models and investigations, and (3) use grade-level appropriate statistics to analyze data."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A.5,"Use mathematical and computational thinking to (1) use and manipulate appropriate metric units, (2) express relationships between variables for models and investigations, and (3) use grade-level appropriate statistics to analyze data."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A.5,"Use mathematical and computational thinking to (1) use and manipulate appropriate metric units, (2) express relationships between variables for models and investigations, and (3) use grade-level appropriate statistics to analyze data."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A.6,"Construct explanations of phenomena using (1) primary or secondary scientific evidence and models, (2) conclusions from scientific investigations, (3) predictions based on observations and measurements, or (4) data communicated in graphs, tables, or diagrams."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A.6,"Construct explanations of phenomena using (1) primary or secondary scientific evidence and models, (2) conclusions from scientific investigations, (3) predictions based on observations and measurements, or (4) data communicated in graphs, tables, or diagrams."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A.6,"Construct explanations of phenomena using (1) primary or secondary scientific evidence and models, (2) conclusions from scientific investigations, (3) predictions based on observations and measurements, or (4) data communicated in graphs, tables, or diagrams."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A.6,"Construct explanations of phenomena using (1) primary or secondary scientific evidence and models, (2) conclusions from scientific investigations, (3) predictions based on observations and measurements, or (4) data communicated in graphs, tables, or diagrams."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A.7,"Construct and analyze scientific arguments to support claims, explanations, or designs using evidence and valid reasoning from observations, data, or informational texts."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A.7,"Construct and analyze scientific arguments to support claims, explanations, or designs using evidence and valid reasoning from observations, data, or informational texts."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A.7,"Construct and analyze scientific arguments to support claims, explanations, or designs using evidence and valid reasoning from observations, data, or informational texts."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A.7,"Construct and analyze scientific arguments to support claims, explanations, or designs using evidence and valid reasoning from observations, data, or informational texts."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1A.8,"Obtain and evaluate scientific information to (1) answer questions, (2) explain or describe phenomena, (3) develop models, (4) evaluate hypotheses, explanations, claims, or designs or (5) identify and/or fill gaps in knowledge. Communicate using the conventions and expectations of scientific writing or oral presentations by (1) evaluating grade-appropriate primary or secondary scientific literature, or (2) reporting the results of student experimental investigations."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1A.8,"Obtain and evaluate scientific information to (1) answer questions, (2) explain or describe phenomena, (3) develop models, (4) evaluate hypotheses, explanations, claims, or designs or (5) identify and/or fill gaps in knowledge. Communicate using the conventions and expectations of scientific writing or oral presentations by (1) evaluating grade-appropriate primary or secondary scientific literature, or (2) reporting the results of student experimental investigations."
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1A.8,"Obtain and evaluate scientific information to (1) answer questions, (2) explain or describe phenomena, (3) develop models, (4) evaluate hypotheses, explanations, claims, or designs or (5) identify and/or fill gaps in knowledge. Communicate using the conventions and expectations of scientific writing or oral presentations by (1) evaluating grade-appropriate primary or secondary scientific literature, or (2) reporting the results of student experimental investigations."
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1A.8,"Obtain and evaluate scientific information to (1) answer questions, (2) explain or describe phenomena, (3) develop models, (4) evaluate hypotheses, explanations, claims, or designs or (5) identify and/or fill gaps in knowledge. Communicate using the conventions and expectations of scientific writing or oral presentations by (1) evaluating grade-appropriate primary or secondary scientific literature, or (2) reporting the results of student experimental investigations."
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1B,Technology is any modification to the natural world created to fulfill the wants and needs of humans. The engineering design process involves a series of iterative steps used to solve a problem and often leads to the development of a new or improved technology.
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1B,Technology is any modification to the natural world created to fulfill the wants and needs of humans. The engineering design process involves a series of iterative steps used to solve a problem and often leads to the development of a new or improved technology.
South Carolina Academic Standards and Performance Indicators for Science,Science,11,Biology,H.B.1B,Technology is any modification to the natural world created to fulfill the wants and needs of humans. The engineering design process involves a series of iterative steps used to solve a problem and often leads to the development of a new or improved technology.
South Carolina Academic Standards and Performance Indicators for Science,Science,12,Biology,H.B.1B,Technology is any modification to the natural world created to fulfill the wants and needs of humans. The engineering design process involves a series of iterative steps used to solve a problem and often leads to the development of a new or improved technology.
South Carolina Academic Standards and Performance Indicators for Science,Science,9,Biology,H.B.1B.1,"Construct devices or design solutions using scientific knowledge to solve specific problems or needs: (1) ask questions to identify problems or needs, (2) ask questions about the criteria and constraints of the device or solutions, (3) generate and communicate ideas for possible devices or solutions, (4) build and test devices or solutions, (5) determine if the devices or solutions solved the problem and refine the design if needed, and (6) communicate the results."
South Carolina Academic Standards and Performance Indicators for Science,Science,10,Biology,H.B.1B.1,"Construct devices or design solutions using scientific knowledge to solve specific problems or needs: (1) ask questions to identify problems or needs, (2) ask questions about the criteria and constraints of the device or solutions, (3) generate and communicate ideas for possible devices or solutions, (4) build and test devices or solutions, (5) determine if the devices or solutions solved the problem and refine the design if needed, and (6) communicate the results."
