Standard,Subject,Grade,Strand,Standard Number,Description
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.B,Identify and introduce the topic.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.B,Identify and introduce the topic.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.B,Identify and introduce the topic clearly.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.B,Identify and introduce the topic clearly.
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.C,"With prompting and support, generate ideas to convey information."
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.C,"With prompting and support, generate ideas and details to convey information that relates to the chosen topic."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.C,Develop the topic with two or more facts.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.C,Develop the topic with facts and/or definitions.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.C,"Develop the topic with facts, definitions, details, and illustrations, as appropriate."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.C,"Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic; include illustrations and multimedia when useful to aiding comprehension."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.C,"Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic; include illustrations and multimedia when useful to aiding comprehension."
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.D,"With prompting and support, make logical connections between drawing and dictation."
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.D,Make logical connections between drawing and dictation/writing.
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.D,Group information and provide some sense of closure.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.D,Group information and provide a concluding statement or section.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.D,Create an organizational structure that includes information grouped and connected logically with a concluding statement or section.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.D,"Group related information in paragraphs and sections, linking ideas within categories of information using words and phrases; provide a concluding statement or section; include formatting when useful to aiding comprehension."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.D,"Group related information logically linking ideas within and across categories of information using words, phrases, and clauses; provide a concluding statement or section; include formatting when useful to aiding comprehension."
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.E,"With prompting and support, illustrate using details and dictate/write using descriptive words."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.E,Choose words and phrases for effect.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.E,Choose words and phrases for effect.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.E,Choose words and phrases for effect.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.E,Use precise language and domain-specific vocabulary to inform about or explain the topic.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.E,Write with an awareness of style. <ul><li>Use precise language and domain-specific vocabulary to inform about or explain the topic.</li><li>Use sentences of varying length.</li></ul>
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.F,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize the first word in a sentence and the pronoun I.</li><li>Recognize and use end punctuation.</li><li>Spell simple words phonetically</li></ul>"
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.F,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize dates and names of people.</li><li>Use end punctuation; use commas in dates and words in series.</li><li>Spell words drawing on common spelling patterns, phonemic awareness, and spelling conventions.</li></ul>"
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.F,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize proper nouns.</li><li>Use commas and apostrophes appropriately.</li><li>Spell words drawing on common spelling patterns.</li><li>Consult reference material as needed.</li></ul>"
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.F,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.F,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.F,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.G,"Use a combination of drawing, dictating, and writing to compose opinion pieces on familiar topics."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.G,Write opinion pieces on familiar topics.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.G,Write opinion pieces on familiar topics or texts.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.G,Write opinion pieces on familiar topics or texts.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.G,Write opinion pieces on topics or texts.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.G,Write opinion pieces on topics or texts.
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.H,Form an opinion by choosing between two given topics.
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.H,Form an opinion by choosing among given topics.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.H,Identify the topic and state an opinion.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.H,Introduce the topic and state an opinion on the topic.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.H,Introduce the topic and state an opinion on the topic.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.H,Introduce the topic and state an opinion on the topic.
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.I,Support the opinion with reasons.
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.I,Support the opinion with reasons related to the opinion.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.I,Support the opinion with reasons that include details connected to the opinion.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.I,Support an opinion with reasons.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.I,Provide reasons that are supported by facts and details.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.I,Provide reasons that are supported by facts and details; draw from credible sources.
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.J,Make logical connections between drawing and writing.
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.J,Create an organizational structure that includes reasons and provides some sense of closure.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.J,Create an organizational structure that includes reasons and includes a concluding statement.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.J,Create an organizational structure that includes reasons linked in a logical order with a concluding statement or section.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.J,Create an organizational structure that includes related ideas grouped to support the writer's purpose and linked in a logical order with a concluding statement or section related to the opinion.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.J,"Create an organizational structure that includes related ideas grouped to support the writer's purpose; link opinion and reasons using words, phrases, and clauses; provide a concluding statement or section related to the opinion."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.K,Use a variety of words and phrases.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.K,Use a variety of words and phrases to appeal to the audience.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.K,Use a variety of words and sentence types to appeal to the audience.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.K,Choose words and phrases to convey ideas precisely.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.K,"Write with an awareness of style. <ul><li>Use sentences of varying length.</li><li>Expand, combine, and reduce sentences for meaning, reader/listener interest, and style.</li></ul>"
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.L,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize the first word in a sentence and the pronoun I.</li><li>Recognize and use end punctuation.</li><li>Spell simple words phonetically.</li></ul>"
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.L,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize dates and names of people.</li><li>Use end punctuation; use commas in dates and words in series.</li><li>Spell words drawing on common spelling patterns, phonemic awareness, and spelling conventions.</li></ul>"
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.L,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize proper nouns.</li><li>Use commas and apostrophes appropriately.</li><li>Spell words drawing on common spelling patterns.</li><li>Consult reference material as needed.</li></ul>"
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.L,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.L,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.L,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.M,Dictate narratives to describe real or imagined experiences or events.
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.M,"Use a combination of drawing, dictating, and writing to compose narratives that describe real or imagined experiences or events."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.M,Write narratives to develop real or imagined experiences or events.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.M,Write narratives to develop real or imagined experiences or events.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.M,Write narratives to develop real or imagined experiences or events.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.M,Write narratives to develop real or imagined experiences or events.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.M,Write narratives to develop real or imagined experiences or events.
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.N,Establish who and what the narrative will be about.
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.N,Establish who and what the narrative will be about.
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.N,Establish who and what the narrative will be about.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.N,Establish a situation and introduce a narrator and/or characters.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.N,Establish a situation and introduce a narrator and/or characters.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.N,Orient the reader by establishing a situation and introducing a narrator and/or characters.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.N,Orient the reader by establishing a situation and introducing a narrator and/or characters.
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.O,With prompting and support describe experiences and events.
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.O,Describe experiences and events.
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.O,Include thoughts and feelings to describe experiences and events.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.O,Include thoughts and feelings to describe experiences and events to show the response of characters to situations.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.O,"Use dialogue and descriptions of actions, thoughts, and feelings to develop experiences and events or show the response of characters to situations."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.O,Use dialogue and descriptions to develop experiences and events or show the responses of characters to situations; use concrete words and phrases and sensory details to convey experiences and events precisely.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.O,"Use narrative techniques such as dialogue, description, and pacing, to develop experiences and events or show the responses of characters to situations; use concrete words and phrases and sensory details to convey experiences and events precisely."
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.P,Recount a single event and tell about the events in the order in which they occurred.
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.P,"Recount a single event or several loosely linked events, tell about the events in the order in which they occurred, and provide a reaction to what happened."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.P,Recount two or more appropriately sequenced events using temporal words to signal event order and provide some sense of closure.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.P,"Organize a short sequence of events, using temporal words to signal event order; provide a sense of closure."
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.P,"Organize an event sequence that unfolds naturally, using temporal words and phrases to signal event order; provide a sense of closure."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.P,"Organize an event sequence that unfolds naturally, using a variety of transitional words and phrases to manage the sequence of events; provide a conclusion that follows from the narrated experiences and events."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.P,"Organize an event sequence that unfolds naturally, using a variety of transitional words and phrases to manage the sequence of events; provide a conclusion that follows from the narrated experiences and events."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.Q,Use a variety of words and phrases.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.Q,Choose words and phrases for effect.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.Q,Choose words and phrases for effect.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.Q,Choose words and phrases to convey ideas precisely.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.Q,"Write with an awareness of style. <ul><li>Use sentences of varying length.</li><li>Expand, combine, and reduce sentences for meaning, reader/listener interest, and style.</li></ul>"
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.R,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize first word in sentence and pronoun I.</li><li>Recognize and use end punctuation.</li><li>Spell simple words phonetically.</li></ul>"
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.R,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize dates and names of people.</li><li>Use end punctuation; use commas in dates and words in series.</li><li>Spell words drawing on common spelling patterns, phonemic awareness, and spelling conventions.</li></ul>"
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.R,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling. <ul><li>Capitalize proper nouns.</li><li>Use commas and apostrophes appropriately.</li><li>Spell words drawing on common spelling patterns.</li><li>Consult reference material as needed.</li></ul>"
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.R,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.R,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.R,"Demonstrate a grade-appropriate command of the conventions of standard English grammar, usage, capitalization, punctuation, and spelling."
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.S,"Draw evidence from literary or informational texts to support analysis, reflection, and research, applying grade-level reading standards for literature and informational texts."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.S,"Draw evidence from literary or informational texts to support analysis, reflection, and research, applying grade-level reading standards for literature and informational texts."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.S,"Draw evidence from literary or informational texts to support analysis, reflection, and research, applying grade-level reading standards for literature and informational texts."
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.T,"With guidance and support from adults and peers, respond to questions and suggestions, add details as needed."
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.T,"With guidance and support from adults and peers, respond to questions and suggestions from peers and add details to strengthen writing as needed."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.T,"With guidance and support from adults and peers, focus on a topic, respond to questions and suggestions from peers and add details to strengthen writing as needed."
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.T,"With guidance and support from adults and peers, focus on a topic and strengthen writing as needed by revising and editing."
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.T,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.T,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.T,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach."
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.U,"With guidance and support, explore a variety of digital tools to produce and publish writing or in collaboration with peers."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.U,"With guidance and support, use a variety of digital tools to produce and publish writing including in collaboration with peers."
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.U,"With guidance and support, use a variety of digital tools to produce and publish writing including in collaboration with peers."
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.U,"With guidance and support, use technology to produce and publish writing (using keyboarding skills) as well as to interact and collaborate with others."
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.U,"With some guidance and support, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of one page in a single sitting."
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.U,"With some guidance and support, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of two pages in a single sitting."
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.V,"Ask questions about topics of personal interest to gain information; with teacher guidance and support, locate information on the chosen topic."
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.V,Participate in individual or shared research projects on a topic of interest.
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.V,Participate in individual or shared research and writing projects.
PA Core - ELA,English,2,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.2.V,Participate in individual or shared research and writing projects.
PA Core - ELA,English,3,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.3.V,Conduct short research projects that build knowledge about a topic.
PA Core - ELA,English,4,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.4.V,Conduct short research projects that build knowledge through investigation of different aspects of a topic.
PA Core - ELA,English,5,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.5.V,Conduct short research projects that use several sources to build knowledge through investigation of different aspects of a topic.
PA Core - ELA,English,PK,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.PK.W,"With guidance and support, recall information from experiences or books."
PA Core - ELA,English,K,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.K.W,"With guidance and support, recall information from experiences or gather information from provided sources to answer a question."
PA Core - ELA,English,1,Writing: Students write for different purposes and audiences. Students write clear and focused text to convey a well-defined perspective and appropriate content.,CC.1.4.1.W,"With guidance and support, recall information from experiences or gather information from provided sources to answer a question."
